tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
391,20,16,4,-65.00,30272.83
392,20,16,4,-65.00,30279.19
393,20,16,4,-65.00,30285.23
394,20,16,4,-65.00,30290.97
395,20,16,4,-65.00,30296.42
396,20,16,4,-65.00,30301.60
397,20,16,4,-65.00,30306.52
398,20,16,4,-65.00,30311.19
399,20,16,4,-65.00,30315.63
400,20,16,4,-65.00,30319.85
401,20,16,4,-65.00,30323.86
402,20,16,4,-65.00,30327.67
403,20,16,4,-65.00,30331.28
404,20,16,4,-65.00,30334.72
405,20,16,4,-65.00,30337.98
406,20,16,4,-65.00,30341.08
407,20,16,4,-65.00,30344.03
408,20,16,4,-65.00,30346.83
409,20,16,4,-65.00,30349.49
410,20,16,4,-65.00,30352.01
411,20,16,4,-65.00,30354.41
412,20,16,4,-65.00,30356.69
413,20,16,4,-65.00,30358.86
414,20,16,4,-65.00,30360.91
415,20,16,4,-65.00,30362.87
416,20,16,4,-65.00,30364.72
417,20,16,4,-65.00,30366.49
418,20,16,4,-65.00,30368.16
419,20,16,4,-65.00,30369.76
420,20,16,4,-65.00,30371.27
421,20,16,4,-65.00,30372.70
422,20,16,4,-65.00,30374.07
423,20,16,4,-65.00,30375.37
424,20,16,4,-65.00,30376.60
425,20,16,4,-65.00,30377.77
426,20,16,4,-65.00,30378.88
427,20,16,4,-65.00,30379.94
428,20,16,4,-65.00,30380.94
429,20,16,4,-65.00,30381.89
430,20,16,4,-65.00,30382.80
431,20,16,4,-65.00,30383.66
432,20,16,4,-65.00,30384.47
433,20,16,4,-65.00,30385.25
434,20,16,4,-65.00,30385.99
435,20,16,4,-65.00,30386.69
436,20,16,4,-65.00,30387.35
437,20,16,4,-65.00,30387.99
438,20,16,4,-65.00,30388.59
439,20,16,4,-65.00,30389.16
440,20,16,4,-65.00,30389.70
441,20,16,4,-65.00,30390.21
442,20,16,4,-65.00,30390.70
443,20,16,4,-65.00,30391.17
444,20,16,4,-65.00,30391.61
445,20,16,4,-65.00,30392.03
446,20,16,4,-65.00,30392.43
447,20,16,4,-65.00,30392.81
448,20,16,4,-65.00,30393.17
449,20,16,4,-65.00,30393.51
