tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
846,20,16,4,-65.00,41800.00
847,20,16,4,-65.00,41800.00
848,20,16,4,-65.00,41800.00
849,20,16,4,-65.00,41800.00
850,20,16,4,-65.00,41800.00
851,20,16,4,-65.00,41800.00
852,20,16,4,-65.00,41800.00
853,20,16,4,-65.00,41800.00
854,20,16,4,-65.00,41800.00
855,20,16,4,-65.00,41800.00
856,20,16,4,-65.00,41800.00
857,20,16,4,-65.00,41800.00
858,20,16,4,-65.00,41800.00
859,20,16,4,-65.00,41800.00
860,20,16,4,-65.00,41800.00
861,20,16,4,-65.00,41800.00
862,20,16,4,-65.00,41800.00
863,20,16,4,-65.00,41800.00
864,20,16,4,-65.00,41800.00
865,20,16,4,-65.00,41800.00
866,20,16,4,-65.00,41800.00
867,20,16,4,-65.00,41800.00
868,20,16,4,-65.00,41800.00
869,20,16,4,-65.00,41800.00
870,20,16,4,-65.00,41800.00
871,20,16,4,-65.00,41800.00
872,20,16,4,-65.00,41800.00
873,20,16,4,-65.00,41800.00
874,20,16,4,-65.00,41800.00
875,20,16,4,-65.00,41800.00
876,20,16,4,-65.00,41800.00
877,20,16,4,-65.00,41800.00
878,20,16,4,-65.00,41800.00
879,20,16,4,-65.00,41800.00
880,20,16,4,-65.00,41800.00
881,20,16,4,-65.00,41800.00
882,20,16,4,-65.00,41800.00
883,20,16,4,-65.00,41800.00
884,20,16,4,-65.00,41800.00
885,20,16,4,-65.00,41800.00
886,20,16,4,-65.00,41800.00
887,20,16,4,-65.00,41800.00
888,20,16,4,-65.00,41800.00
889,20,16,4,-65.00,41800.00
890,20,16,4,-65.00,41800.00
891,20,16,4,-65.00,41800.00
892,20,16,4,-65.00,41800.00
893,20,16,4,-65.00,41800.00
894,20,16,4,-65.00,41800.00
895,20,16,4,-65.00,41800.00
896,20,16,4,-65.00,41800.00
897,20,16,4,-65.00,41800.00
898,20,16,4,-65.00,41800.00
899,20,16,4,-65.00,41800.00
900,20,16,4,-65.00,41800.00
901,20,16,4,-65.00,41800.00
902,20,16,4,-65.00,41800.00
903,20,16,4,-65.00,41800.00
904,20,16,4,-65.00,41800.00
905,20,16,4,-65.00,41800.00
906,20,16,4,-65.00,41800.00
907,20,16,4,-65.00,41800.00
908,20,16,4,-65.00,41800.00
909,20,16,4,-65.00,41800.00
910,20,16,4,-65.00,41800.00
911,20,16,4,-65.00,41800.00
912,20,16,4,-65.00,41800.00
913,20,16,4,-65.00,41800.00
914,20,16,4,-65.00,41800.00
915,20,16,4,-65.00,41800.00
916,20,16,4,-65.00,41800.00
917,20,16,4,-65.00,41800.00
918,20,16,4,-65.00,41800.00
919,20,16,4,-65.00,41800.00
920,20,16,4,-65.00,41800.00
921,20,16,4,-65.00,41800.00
922,20,16,4,-65.00,41800.00
923,20,16,4,-65.00,41800.00
924,20,16,4,-65.00,41800.00
925,20,16,4,-65.00,41800.00
926,20,16,4,-65.00,41800.00
927,20,16,4,-65.00,41800.00
928,20,16,4,-65.00,41800.00
929,20,16,4,-65.00,41800.00
930,20,16,4,-65.00,41800.00
931,20,16,4,-65.00,41800.00
932,20,16,4,-65.00,41800.00
933,20,16,4,-65.00,41800.00
934,20,16,4,-65.00,41800.00
935,20,16,4,-65.00,41800.00
936,20,16,4,-65.00,41800.00
937,20,16,4,-65.00,41800.00
938,20,16,4,-65.00,41800.00
939,20,16,4,-65.00,41800.00
940,20,16,4,-65.00,41800.00
941,20,16,4,-65.00,41800.00
942,20,16,4,-65.00,41800.00
943,20,16,4,-65.00,41800.00
944,20,16,4,-65.00,41800.00
945,20,16,4,-65.00,41800.00
946,20,16,4,-65.00,41800.00
947,20,16,4,-65.00,41800.00
948,20,16,4,-65.00,41800.00
949,20,16,4,-65.00,41800.00
950,20,16,4,-65.00,41800.00
951,20,16,4,-65.00,41800.00
952,20,16,4,-65.00,41800.00
953,20,16,4,-65.00,41800.00
954,20,16,4,-65.00,41800.00
955,20,16,4,-65.00,41800.00
956,20,16,4,-65.00,41800.00
957,20,16,4,-65.00,41800.00
958,20,16,4,-65.00,41800.00
959,20,16,4,-65.00,41800.00
960,20,16,4,-65.00,41800.00
961,20,16,4,-65.00,41800.00
962,20,16,4,-65.00,41800.00
963,20,16,4,-65.00,41800.00
964,20,16,4,-65.00,41800.00
965,20,16,4,-65.00,41800.00
966,20,16,4,-65.00,41800.00
967,20,16,4,-65.00,41800.00
968,20,16,4,-65.00,41800.00
969,20,16,4,-65.00,41800.00
970,20,16,4,-65.00,41800.00
971,20,16,4,-65.00,41800.00
972,20,16,4,-65.00,41800.00
973,20,16,4,-65.00,41800.00
974,20,16,4,-65.00,41800.00
975,20,16,4,-65.00,41800.00
976,20,16,4,-65.00,41800.00
977,20,16,4,-65.00,41800.00
978,20,16,4,-65.00,41800.00
979,20,16,4,-65.00,41800.00
980,20,16,4,-65.00,41800.00
981,20,16,4,-65.00,41800.00
982,20,16,4,-65.00,41800.00
983,20,16,4,-65.00,41800.00
984,20,16,4,-65.00,41800.00
985,20,16,4,-65.00,41800.00
986,20,16,4,-65.00,41800.00
987,20,16,4,-65.00,41800.00
988,20,16,4,-65.00,41800.00
989,20,16,4,-65.00,41800.00
990,20,16,4,-65.00,41800.00
991,20,16,4,-65.00,41800.00
992,20,16,4,-65.00,41800.00
993,20,16,4,-65.00,41800.00
994,20,16,4,-65.00,41800.00
995,20,16,4,-65.00,41800.00
996,20,16,4,-65.00,41800.00
997,20,16,4,-65.00,41800.00
998,20,16,4,-65.00,41800.00
999,20,16,4,-65.00,41800.00
