tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
391,20,20,0,-65.00,75715.82
392,20,20,0,-65.00,75730.03
393,20,20,0,-65.00,75743.53
394,20,20,0,-65.00,75756.35
395,20,20,0,-65.00,75768.53
396,20,20,0,-65.00,75780.11
397,20,20,0,-65.00,75791.10
398,20,20,0,-65.00,75801.55
399,20,20,0,-65.00,75811.47
400,20,20,0,-65.00,75820.90
401,20,20,0,-65.00,75829.85
402,20,20,0,-65.00,75838.36
403,20,20,0,-65.00,75846.44
404,20,20,0,-65.00,75854.12
405,20,20,0,-65.00,75861.41
406,20,20,0,-65.00,75868.34
407,20,20,0,-65.00,75874.92
408,20,20,0,-65.00,75881.18
409,20,20,0,-65.00,75887.12
410,20,20,0,-65.00,75892.76
411,20,20,0,-65.00,75898.13
412,20,20,0,-65.00,75903.22
413,20,20,0,-65.00,75908.06
414,20,20,0,-65.00,75912.66
415,20,20,0,-65.00,75917.02
416,20,20,0,-65.00,75921.17
417,20,20,0,-65.00,75925.11
418,20,20,0,-65.00,75928.86
419,20,20,0,-65.00,75932.41
420,20,20,0,-65.00,75935.79
421,20,20,0,-65.00,75939.00
422,20,20,0,-65.00,75942.05
423,20,20,0,-65.00,75944.95
424,20,20,0,-65.00,75947.70
425,20,20,0,-65.00,75950.32
426,20,20,0,-65.00,75952.80
427,20,20,0,-65.00,75955.16
428,20,20,0,-65.00,75957.40
429,20,20,0,-65.00,75959.53
430,20,20,0,-65.00,75961.56
431,20,20,0,-65.00,75963.48
432,20,20,0,-65.00,75965.31
433,20,20,0,-65.00,75967.04
434,20,20,0,-65.00,75968.69
435,20,20,0,-65.00,75970.25
436,20,20,0,-65.00,75971.74
437,20,20,0,-65.00,75973.15
438,20,20,0,-65.00,75974.50
439,20,20,0,-65.00,75975.77
440,20,20,0,-65.00,75976.98
441,20,20,0,-65.00,75978.13
442,20,20,0,-65.00,75979.23
443,20,20,0,-65.00,75980.27
444,20,20,0,-65.00,75981.25
445,20,20,0,-65.00,75982.19
446,20,20,0,-65.00,75983.08
447,20,20,0,-65.00,75983.93
448,20,20,0,-65.00,75984.73
449,20,20,0,-65.00,75985.49
450,20,20,0,-65.00,75986.22
451,20,20,0,-65.00,75986.91
452,20,20,0,-65.00,75987.56
453,20,20,0,-65.00,75988.18
454,20,20,0,-65.00,75988.78
455,20,20,0,-65.00,75989.34
456,20,20,0,-65.00,75989.87
457,20,20,0,-65.00,75990.38
458,20,20,0,-65.00,75990.86
459,20,20,0,-65.00,75991.31
460,20,20,0,-65.00,75991.75
461,20,20,0,-65.00,75992.16
462,20,20,0,-65.00,75992.55
463,20,20,0,-65.00,75992.93
464,20,20,0,-65.00,75993.28
465,20,20,0,-65.00,75993.62
466,20,20,0,-65.00,75993.93
467,20,20,0,-65.00,75994.24
468,20,20,0,-65.00,75994.53
469,20,20,0,-65.00,75994.80
470,20,20,0,-65.00,75995.06
471,20,20,0,-65.00,75995.31
472,20,20,0,-65.00,75995.54
473,20,20,0,-65.00,75995.76
474,20,20,0,-65.00,75995.98
475,20,20,0,-65.00,75996.18
476,20,20,0,-65.00,75996.37
477,20,20,0,-65.00,75996.55
478,20,20,0,-65.00,75996.72
479,20,20,0,-65.00,75996.89
480,20,20,0,-65.00,75997.04
481,20,20,0,-65.00,75997.19
482,20,20,0,-65.00,75997.33
483,20,20,0,-65.00,75997.46
484,20,20,0,-65.00,75997.59
485,20,20,0,-65.00,75997.71
486,20,20,0,-65.00,75997.83
487,20,20,0,-65.00,75997.93
488,20,20,0,-65.00,75998.04
489,20,20,0,-65.00,75998.14
490,20,20,0,-65.00,75998.23
491,20,20,0,-65.00,75998.32
492,20,20,0,-65.00,75998.40
493,20,20,0,-65.00,75998.48
494,20,20,0,-65.00,75998.56
495,20,20,0,-65.00,75998.63
496,20,20,0,-65.00,75998.70
497,20,20,0,-65.00,75998.76
498,20,20,0,-65.00,75998.83
499,20,20,0,-65.00,75998.88
500,20,20,0,-65.00,75998.94
501,20,20,0,-65.00,75998.99
502,20,20,0,-65.00,75999.04
503,20,20,0,-65.00,75999.09
504,20,20,0,-65.00,75999.14
505,20,20,0,-65.00,75999.18
506,20,20,0,-65.00,75999.22
507,20,20,0,-65.00,75999.26
508,20,20,0,-65.00,75999.30
509,20,20,0,-65.00,75999.33
510,20,20,0,-65.00,75999.37
511,20,20,0,-65.00,75999.40
512,20,20,0,-65.00,75999.43
513,20,20,0,-65.00,75999.46
514,20,20,0,-65.00,75999.48
515,20,20,0,-65.00,75999.51
516,20,20,0,-65.00,75999.53
517,20,20,0,-65.00,75999.56
518,20,20,0,-65.00,75999.58
519,20,20,0,-65.00,75999.60
520,20,20,0,-65.00,75999.62
521,20,20,0,-65.00,75999.64
522,20,20,0,-65.00,75999.66
523,20,20,0,-65.00,75999.67
524,20,20,0,-65.00,75999.69
525,20,20,0,-65.00,75999.71
526,20,20,0,-65.00,75999.72
527,20,20,0,-65.00,75999.73
528,20,20,0,-65.00,75999.75
529,20,20,0,-65.00,75999.76
530,20,20,0,-65.00,75999.77
531,20,20,0,-65.00,75999.78
532,20,20,0,-65.00,75999.79
533,20,20,0,-65.00,75999.80
534,20,20,0,-65.00,75999.81
535,20,20,0,-65.00,75999.82
536,20,20,0,-65.00,75999.83
537,20,20,0,-65.00,75999.84
538,20,20,0,-65.00,75999.85
539,20,20,0,-65.00,75999.86
540,20,20,0,-65.00,75999.86
541,20,20,0,-65.00,75999.87
542,20,20,0,-65.00,75999.88
543,20,20,0,-65.00,75999.88
544,20,20,0,-65.00,75999.89
545,20,20,0,-65.00,75999.89
546,20,20,0,-65.00,75999.90
547,20,20,0,-65.00,75999.90
548,20,20,0,-65.00,75999.91
549,20,20,0,-65.00,75999.91
550,20,20,0,-65.00,75999.92
551,20,20,0,-65.00,75999.92
552,20,20,0,-65.00,75999.93
553,20,20,0,-65.00,75999.93
554,20,20,0,-65.00,75999.93
555,20,20,0,-65.00,75999.94
556,20,20,0,-65.00,75999.94
557,20,20,0,-65.00,75999.94
558,20,20,0,-65.00,75999.95
559,20,20,0,-65.00,75999.95
560,20,20,0,-65.00,75999.95
561,20,20,0,-65.00,75999.95
562,20,20,0,-65.00,75999.96
563,20,20,0,-65.00,75999.96
564,20,20,0,-65.00,75999.96
565,20,20,0,-65.00,75999.96
566,20,20,0,-65.00,75999.96
567,20,20,0,-65.00,75999.97
568,20,20,0,-65.00,75999.97
569,20,20,0,-65.00,75999.97
570,20,20,0,-65.00,75999.97
571,20,20,0,-65.00,75999.97
572,20,20,0,-65.00,75999.97
573,20,20,0,-65.00,75999.97
574,20,20,0,-65.00,75999.98
575,20,20,0,-65.00,75999.98
576,20,20,0,-65.00,75999.98
577,20,20,0,-65.00,75999.98
578,20,20,0,-65.00,75999.98
579,20,20,0,-65.00,75999.98
580,20,20,0,-65.00,75999.98
581,20,20,0,-65.00,75999.98
582,20,20,0,-65.00,75999.98
583,20,20,0,-65.00,75999.98
584,20,20,0,-65.00,75999.99
585,20,20,0,-65.00,75999.99
586,20,20,0,-65.00,75999.99
587,20,20,0,-65.00,75999.99
588,20,20,0,-65.00,75999.99
589,20,20,0,-65.00,75999.99
590,20,20,0,-65.00,75999.99
591,20,20,0,-65.00,75999.99
592,20,20,0,-65.00,75999.99
593,20,20,0,-65.00,75999.99
594,20,20,0,-65.00,75999.99
595,20,20,0,-65.00,75999.99
596,20,20,0,-65.00,75999.99
597,20,20,0,-65.00,75999.99
598,20,20,0,-65.00,75999.99
599,20,20,0,-65.00,75999.99
600,20,20,0,-65.00,75999.99
601,20,20,0,-65.00,75999.99
602,20,20,0,-65.00,75999.99
603,20,20,0,-65.00,75999.99
604,20,20,0,-65.00,75999.99
605,20,20,0,-65.00,76000.00
606,20,20,0,-65.00,76000.00
607,20,20,0,-65.00,76000.00
608,20,20,0,-65.00,76000.00
609,20,20,0,-65.00,76000.00
610,20,20,0,-65.00,76000.00
611,20,20,0,-65.00,76000.00
612,20,20,0,-65.00,76000.00
613,20,20,0,-65.00,76000.00
614,20,20,0,-65.00,76000.00
615,20,20,0,-65.00,76000.00
616,20,20,0,-65.00,76000.00
617,20,20,0,-65.00,76000.00
618,20,20,0,-65.00,76000.00
619,20,20,0,-65.00,76000.00
620,20,20,0,-65.00,76000.00
621,20,20,0,-65.00,76000.00
622,20,20,0,-65.00,76000.00
623,20,20,0,-65.00,76000.00
624,20,20,0,-65.00,76000.00
625,20,20,0,-65.00,76000.00
626,20,20,0,-65.00,76000.00
627,20,20,0,-65.00,76000.00
628,20,20,0,-65.00,76000.00
629,20,20,0,-65.00,76000.00
630,20,20,0,-65.00,76000.00
631,20,20,0,-65.00,76000.00
632,20,20,0,-65.00,76000.00
633,20,20,0,-65.00,76000.00
634,20,20,0,-65.00,76000.00
635,20,20,0,-65.00,76000.00
636,20,20,0,-65.00,76000.00
637,20,20,0,-65.00,76000.00
638,20,20,0,-65.00,76000.00
639,20,20,0,-65.00,76000.00
640,20,20,0,-65.00,76000.00
641,20,20,0,-65.00,76000.00
642,20,20,0,-65.00,76000.00
643,20,20,0,-65.00,76000.00
644,20,20,0,-65.00,76000.00
645,20,20,0,-65.00,76000.00
646,20,20,0,-65.00,76000.00
647,20,20,0,-65.00,76000.00
648,20,20,0,-65.00,76000.00
649,20,20,0,-65.00,76000.00
650,20,20,0,-65.00,76000.00
651,20,20,0,-65.00,76000.00
652,20,20,0,-65.00,76000.00
653,20,20,0,-65.00,76000.00
654,20,20,0,-65.00,76000.00
655,20,20,0,-65.00,76000.00
656,20,20,0,-65.00,76000.00
657,20,20,0,-65.00,76000.00
658,20,20,0,-65.00,76000.00
659,20,20,0,-65.00,76000.00
660,20,20,0,-65.00,76000.00
661,20,20,0,-65.00,76000.00
662,20,20,0,-65.00,76000.00
663,20,20,0,-65.00,76000.00
664,20,20,0,-65.00,76000.00
665,20,20,0,-65.00,76000.00
666,20,20,0,-65.00,76000.00
667,20,20,0,-65.00,76000.00
668,20,20,0,-65.00,76000.00
669,20,20,0,-65.00,76000.00
670,20,20,0,-65.00,76000.00
671,20,20,0,-65.00,76000.00
672,20,20,0,-65.00,76000.00
673,20,20,0,-65.00,76000.00
674,20,20,0,-65.00,76000.00
675,20,20,0,-65.00,76000.00
676,20,20,0,-65.00,76000.00
677,20,20,0,-65.00,76000.00
678,20,20,0,-65.00,76000.00
679,20,20,0,-65.00,76000.00
680,20,20,0,-65.00,76000.00
681,20,20,0,-65.00,76000.00
682,20,20,0,-65.00,76000.00
683,20,20,0,-65.00,76000.00
684,20,20,0,-65.00,76000.00
685,20,20,0,-65.00,76000.00
686,20,20,0,-65.00,76000.00
687,20,20,0,-65.00,76000.00
688,20,20,0,-65.00,76000.00
689,20,20,0,-65.00,76000.00
690,20,20,0,-65.00,76000.00
691,20,20,0,-65.00,76000.00
692,20,20,0,-65.00,76000.00
693,20,20,0,-65.00,76000.00
694,20,20,0,-65.00,76000.00
695,20,20,0,-65.00,76000.00
696,20,20,0,-65.00,76000.00
697,20,20,0,-65.00,76000.00
698,20,20,0,-65.00,76000.00
699,20,20,0,-65.00,76000.00
700,20,20,0,-65.00,76000.00
701,20,20,0,-65.00,76000.00
702,20,20,0,-65.00,76000.00
703,20,20,0,-65.00,76000.00
704,20,20,0,-65.00,76000.00
705,20,20,0,-65.00,76000.00
706,20,20,0,-65.00,76000.00
707,20,20,0,-65.00,76000.00
708,20,20,0,-65.00,76000.00
709,20,20,0,-65.00,76000.00
710,20,20,0,-65.00,76000.00
711,20,20,0,-65.00,76000.00
712,20,20,0,-65.00,76000.00
713,20,20,0,-65.00,76000.00
714,20,20,0,-65.00,76000.00
715,20,20,0,-65.00,76000.00
716,20,20,0,-65.00,76000.00
717,20,20,0,-65.00,76000.00
718,20,20,0,-65.00,76000.00
719,20,20,0,-65.00,76000.00
720,20,20,0,-65.00,76000.00
721,20,20,0,-65.00,76000.00
722,20,20,0,-65.00,76000.00
723,20,20,0,-65.00,76000.00
724,20,20,0,-65.00,76000.00
725,20,20,0,-65.00,76000.00
726,20,20,0,-65.00,76000.00
727,20,20,0,-65.00,76000.00
728,20,20,0,-65.00,76000.00
729,20,20,0,-65.00,76000.00
730,20,20,0,-65.00,76000.00
731,20,20,0,-65.00,76000.00
732,20,20,0,-65.00,76000.00
733,20,20,0,-65.00,76000.00
734,20,20,0,-65.00,76000.00
735,20,20,0,-65.00,76000.00
736,20,20,0,-65.00,76000.00
737,20,20,0,-65.00,76000.00
738,20,20,0,-65.00,76000.00
739,20,20,0,-65.00,76000.00
740,20,20,0,-65.00,76000.00
741,20,20,0,-65.00,76000.00
742,20,20,0,-65.00,76000.00
743,20,20,0,-65.00,76000.00
744,20,20,0,-65.00,76000.00
745,20,20,0,-65.00,76000.00
746,20,20,0,-65.00,76000.00
747,20,20,0,-65.00,76000.00
748,20,20,0,-65.00,76000.00
749,20,20,0,-65.00,76000.00
750,20,20,0,-65.00,76000.00
751,20,20,0,-65.00,76000.00
752,20,20,0,-65.00,76000.00
753,20,20,0,-65.00,76000.00
754,20,20,0,-65.00,76000.00
755,20,20,0,-65.00,76000.00
756,20,20,0,-65.00,76000.00
757,20,20,0,-65.00,76000.00
758,20,20,0,-65.00,76000.00
759,20,20,0,-65.00,76000.00
760,20,20,0,-65.00,76000.00
761,20,20,0,-65.00,76000.00
762,20,20,0,-65.00,76000.00
763,20,20,0,-65.00,76000.00
764,20,20,0,-65.00,76000.00
765,20,20,0,-65.00,76000.00
766,20,20,0,-65.00,76000.00
767,20,20,0,-65.00,76000.00
768,20,20,0,-65.00,76000.00
769,20,20,0,-65.00,76000.00
770,20,20,0,-65.00,76000.00
771,20,20,0,-65.00,76000.00
772,20,20,0,-65.00,76000.00
773,20,20,0,-65.00,76000.00
774,20,20,0,-65.00,76000.00
775,20,20,0,-65.00,76000.00
776,20,20,0,-65.00,76000.00
777,20,20,0,-65.00,76000.00
778,20,20,0,-65.00,76000.00
779,20,20,0,-65.00,76000.00
780,20,20,0,-65.00,76000.00
781,20,20,0,-65.00,76000.00
782,20,20,0,-65.00,76000.00
783,20,20,0,-65.00,76000.00
784,20,20,0,-65.00,76000.00
785,20,20,0,-65.00,76000.00
786,20,20,0,-65.00,76000.00
787,20,20,0,-65.00,76000.00
788,20,20,0,-65.00,76000.00
