tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
391,0,0,0,-150.11,-7.52
392,0,0,0,-149.70,-7.14
393,0,0,0,-149.30,-6.79
394,0,0,0,-148.90,-6.45
395,0,0,0,-148.49,-6.13
396,0,0,0,-148.09,-5.82
397,0,0,0,-147.69,-5.53
398,0,0,0,-147.28,-5.25
399,0,0,0,-146.88,-4.99
400,0,0,0,-146.48,-4.74
401,0,0,0,-146.08,-4.50
402,0,0,0,-145.68,-4.28
403,0,0,0,-145.28,-4.06
404,0,0,0,-144.89,-3.86
405,0,0,0,-144.49,-3.67
406,0,0,0,-144.10,-3.48
407,0,0,0,-143.70,-3.31
408,0,0,0,-143.31,-3.14
409,0,0,0,-142.92,-2.99
410,0,0,0,-142.53,-2.84
411,0,0,0,-142.14,-2.70
412,0,0,0,-141.75,-2.56
413,0,0,0,-141.36,-2.43
414,0,0,0,-140.98,-2.31
415,0,0,0,-140.59,-2.20
416,0,0,0,-140.21,-2.09
417,0,0,0,-139.83,-1.98
418,0,0,0,-139.45,-1.88
419,0,0,0,-139.07,-1.79
420,0,0,0,-138.70,-1.70
421,0,0,0,-138.32,-1.61
422,0,0,0,-137.95,-1.53
423,0,0,0,-137.57,-1.46
424,0,0,0,-137.20,-1.38
425,0,0,0,-136.83,-1.31
426,0,0,0,-136.47,-1.25
427,0,0,0,-136.10,-1.19
428,0,0,0,-135.73,-1.13
429,0,0,0,-135.37,-1.07
430,0,0,0,-135.01,-1.02
431,0,0,0,-134.65,-0.97
432,0,0,0,-134.29,-0.92
433,0,0,0,-133.93,-0.87
434,0,0,0,-133.58,-0.83
435,0,0,0,-133.22,-0.79
436,0,0,0,-132.87,-0.75
437,0,0,0,-132.52,-0.71
438,0,0,0,-132.17,-0.67
439,0,0,0,-131.82,-0.64
440,0,0,0,-131.48,-0.61
441,0,0,0,-131.13,-0.58
442,0,0,0,-130.79,-0.55
443,0,0,0,-130.45,-0.52
444,0,0,0,-130.11,-0.50
445,0,0,0,-129.77,-0.47
446,0,0,0,-129.43,-0.45
447,0,0,0,-129.10,-0.43
448,0,0,0,-128.77,-0.40
449,0,0,0,-128.43,-0.38
