tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
391,7,3,4,-58.29,3903.46
392,17,13,4,-64.21,2929.29
393,7,3,4,-58.29,3903.82
394,17,13,4,-64.21,2929.63
395,7,3,4,-58.29,3904.15
396,17,13,4,-64.21,2929.94
397,7,3,4,-58.29,3904.44
398,17,13,4,-64.21,2930.22
399,7,3,4,-58.29,3904.71
400,17,13,4,-64.21,2930.48
401,7,3,4,-58.29,3904.95
402,17,13,4,-64.21,2930.70
403,7,3,4,-58.29,3905.17
404,17,13,4,-64.21,2930.91
405,7,3,4,-58.29,3905.37
406,17,13,4,-64.21,2931.10
407,7,3,4,-58.30,3905.54
408,17,13,4,-64.21,2931.26
409,7,3,4,-58.30,3905.70
410,17,13,4,-64.21,2931.42
411,7,3,4,-58.30,3905.85
412,17,13,4,-64.21,2931.55
413,7,3,4,-58.30,3905.98
414,17,13,4,-64.21,2931.68
415,7,3,4,-58.30,3906.09
416,17,13,4,-64.21,2931.79
417,7,3,4,-58.30,3906.20
418,17,13,4,-64.21,2931.89
419,7,3,4,-58.30,3906.29
420,17,13,4,-64.21,2931.98
421,7,3,4,-58.30,3906.38
422,17,13,4,-64.21,2932.06
423,7,3,4,-58.30,3906.46
424,17,13,4,-64.21,2932.14
425,7,3,4,-58.30,3906.53
426,17,13,4,-64.21,2932.20
427,7,3,4,-58.30,3906.59
428,17,13,4,-64.21,2932.26
429,7,3,4,-58.30,3906.65
430,17,13,4,-64.21,2932.32
431,7,3,4,-58.30,3906.70
432,17,13,4,-64.21,2932.37
433,7,3,4,-58.30,3906.75
434,17,13,4,-64.21,2932.41
435,7,3,4,-58.30,3906.79
436,17,13,4,-64.21,2932.45
437,7,3,4,-58.30,3906.83
438,17,13,4,-64.21,2932.49
439,7,3,4,-58.30,3906.86
440,17,13,4,-64.21,2932.52
441,7,3,4,-58.30,3906.89
442,17,13,4,-64.21,2932.55
443,7,3,4,-58.30,3906.92
444,17,13,4,-64.21,2932.58
445,7,3,4,-58.30,3906.95
446,17,13,4,-64.21,2932.60
447,7,3,4,-58.30,3906.97
448,17,13,4,-64.21,2932.62
449,7,3,4,-58.30,3906.99
