tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
382,0,0,0,-1709.36,-753.03
383,0,0,0,-1704.70,-715.38
384,0,0,0,-1699.89,-679.61
385,0,0,0,-1694.93,-645.63
386,0,0,0,-1689.83,-613.35
387,0,0,0,-1684.60,-582.68
388,0,0,0,-1679.26,-553.55
389,0,0,0,-1673.80,-525.87
390,0,0,0,-1668.24,-499.57
391,0,0,0,-1662.58,-474.60
392,0,0,0,-1656.83,-450.87
393,0,0,0,-1651.00,-428.32
394,0,0,0,-1645.09,-406.91
395,0,0,0,-1639.11,-386.56
396,0,0,0,-1633.06,-367.23
397,0,0,0,-1626.95,-348.87
398,0,0,0,-1620.78,-331.43
399,0,0,0,-1614.56,-314.86
400,0,0,0,-1608.29,-299.11
401,0,0,0,-1601.98,-284.16
402,0,0,0,-1595.63,-269.95
403,0,0,0,-1589.25,-256.45
404,0,0,0,-1582.83,-243.63
405,0,0,0,-1576.38,-231.45
406,0,0,0,-1569.91,-219.88
407,0,0,0,-1563.41,-208.88
408,0,0,0,-1556.90,-198.44
409,0,0,0,-1550.37,-188.52
410,0,0,0,-1543.82,-179.09
411,0,0,0,-1537.26,-170.14
412,0,0,0,-1530.69,-161.63
413,0,0,0,-1524.12,-153.55
414,0,0,0,-1517.54,-145.87
415,0,0,0,-1510.95,-138.58
416,0,0,0,-1504.36,-131.65
417,0,0,0,-1497.78,-125.07
418,0,0,0,-1491.19,-118.81
419,0,0,0,-1484.61,-112.87
420,0,0,0,-1478.04,-107.23
421,0,0,0,-1471.46,-101.87
422,0,0,0,-1464.90,-96.77
423,0,0,0,-1458.35,-91.93
424,0,0,0,-1451.80,-87.34
425,0,0,0,-1445.27,-82.97
426,0,0,0,-1438.74,-78.82
427,0,0,0,-1432.24,-74.88
428,0,0,0,-1425.74,-71.14
429,0,0,0,-1419.26,-67.58
430,0,0,0,-1412.79,-64.20
431,0,0,0,-1406.34,-60.99
432,0,0,0,-1399.91,-57.94
433,0,0,0,-1393.50,-55.04
434,0,0,0,-1387.10,-52.29
435,0,0,0,-1380.73,-49.68
436,0,0,0,-1374.37,-47.19
437,0,0,0,-1368.03,-44.83
438,0,0,0,-1361.71,-42.59
439,0,0,0,-1355.42,-40.46
440,0,0,0,-1349.14,-38.44
441,0,0,0,-1342.89,-36.52
442,0,0,0,-1336.66,-34.69
443,0,0,0,-1330.45,-32.96
444,0,0,0,-1324.26,-31.31
445,0,0,0,-1318.10,-29.74
446,0,0,0,-1311.96,-28.26
447,0,0,0,-1305.85,-26.84
448,0,0,0,-1299.75,-25.50
449,0,0,0,-1293.69,-24.23
