tempo,spikes_total,spikes_exc,spikes_inh,mean_potential,mean_syn_current
389,0,0,0,-345.59,-39.83
390,0,0,0,-344.36,-37.84
391,0,0,0,-343.13,-35.95
392,0,0,0,-341.89,-34.15
393,0,0,0,-340.65,-32.44
394,0,0,0,-339.41,-30.82
395,0,0,0,-338.17,-29.28
396,0,0,0,-336.93,-27.81
397,0,0,0,-335.69,-26.42
398,0,0,0,-334.45,-25.10
399,0,0,0,-333.20,-23.85
400,0,0,0,-331.96,-22.66
401,0,0,0,-330.72,-21.52
402,0,0,0,-329.48,-20.45
403,0,0,0,-328.24,-19.42
404,0,0,0,-327.00,-18.45
405,0,0,0,-325.76,-17.53
406,0,0,0,-324.52,-16.65
407,0,0,0,-323.29,-15.82
408,0,0,0,-322.06,-15.03
409,0,0,0,-320.83,-14.28
410,0,0,0,-319.60,-13.56
411,0,0,0,-318.38,-12.89
412,0,0,0,-317.16,-12.24
413,0,0,0,-315.94,-11.63
414,0,0,0,-314.73,-11.05
415,0,0,0,-313.52,-10.50
416,0,0,0,-312.31,-9.97
417,0,0,0,-311.11,-9.47
418,0,0,0,-309.90,-9.00
419,0,0,0,-308.71,-8.55
420,0,0,0,-307.52,-8.12
421,0,0,0,-306.33,-7.72
422,0,0,0,-305.14,-7.33
423,0,0,0,-303.96,-6.96
424,0,0,0,-302.78,-6.62
425,0,0,0,-301.61,-6.28
426,0,0,0,-300.44,-5.97
427,0,0,0,-299.28,-5.67
428,0,0,0,-298.12,-5.39
429,0,0,0,-296.96,-5.12
430,0,0,0,-295.81,-4.86
431,0,0,0,-294.67,-4.62
432,0,0,0,-293.53,-4.39
433,0,0,0,-292.39,-4.17
434,0,0,0,-291.26,-3.96
435,0,0,0,-290.13,-3.76
436,0,0,0,-289.01,-3.57
437,0,0,0,-287.89,-3.40
438,0,0,0,-286.78,-3.23
439,0,0,0,-285.67,-3.06
440,0,0,0,-284.56,-2.91
441,0,0,0,-283.46,-2.77
442,0,0,0,-282.37,-2.63
443,0,0,0,-281.28,-2.50
444,0,0,0,-280.20,-2.37
445,0,0,0,-279.12,-2.25
446,0,0,0,-278.04,-2.14
447,0,0,0,-276.97,-2.03
448,0,0,0,-275.91,-1.93
449,0,0,0,-274.85,-1.83
